Unnamed: 0,time,kper,kstp,time.1,pk4head,confhead,awswhead,pwswhead,springhead,awgwhead,pwgwhead,pk4confdiff,pk4springdiff,pk4awswdiff,pk4pwswdiff,pk4awgwdiff,pk4pwgwdiff,awswgwdiff,pwswgwdiff,firstnegday,springcum,springq,pwtot,pwcum,pwq,awcum,awq,awtot
62,63.0,4,10,63.0,7.8,13.5,10.079166,9.168416,9.123255,14.405222681388038,14.418608475153547,-5.7,-1.3232550000000005,4.336009826877016,5.246759826877016,0.0099531454889785,-0.0034326482765312,0,0,0,0,0,-5689.873561199999,-49.10911202023958,-5.250192475153547,-65939.13679865454,0.0,-71629.01035985454
63,64.0,4,11,64.0,7.8,13.5,10.079166,9.168416,9.123255,14.405225115697412,14.418610672813942,-5.7,-1.3232550000000005,4.336012296222096,5.246762296222096,0.0099531805246844,-0.0034323765918458,0,0,0,0,0,-5689.873561199999,-49.109132871461966,-5.250194672813942,-65939.13679865454,0.0,-71629.01035985454
64,65.0,4,12,65.0,7.8,13.5,10.079166,9.168416,9.123255,14.405227019517904,14.418612652390753,-5.7,-1.3232550000000005,4.336014069825524,5.246764069825524,0.0099530503076206,-0.0034325825652281,0,0,0,0,0,-5689.873561199999,-49.10915842658898,-5.250196652390752,-65939.13679865454,0.0,-71629.01035985454
65,66.0,4,13,66.0,7.8,13.5,10.079166,9.168416,9.123255,14.405229304737514,14.41861473907343,-5.7,-1.3232550000000005,4.336016398923084,5.246766398923084,0.0099530941855707,-0.0034323401503453,0,0,0,0,0,-5689.873561199999,-49.10917830591358,-5.250198739073429,-65939.13679865454,0.0,-71629.01035985454
66,67.0,4,14,67.0,7.8,13.5,10.079166,9.168416,9.123255,14.405231059891598,14.418616592474784,-5.7,-1.3232550000000005,4.336018051829997,5.2467680518299975,0.0099529919384,-0.0034325406447859,0,0,0,0,0,-5689.873561199999,-49.10920206440467,-5.250200592474783,-65939.13679865454,0.0,-71629.01035985454
67,68.0,4,15,68.0,7.8,13.5,10.079166,9.168416,9.123255,14.4052332357963,14.41861859498466,-5.7,-1.3232550000000005,4.336020276880522,5.246770276880522,0.0099530410842216,-0.0034323181041386,0,0,0,0,0,-5689.873561199999,-49.10922119471925,-5.2502025949846605,-65939.13679865454,0.0,-71629.01035985454
68,69.0,4,16,69.0,7.8,13.5,10.079166,9.168416,9.123255,14.405234892310585,14.418620365047232,-5.7,-1.3232550000000005,4.336021850601867,5.246771850601867,0.0099529582912829,-0.0034325144453646,0,0,0,0,0,-5689.873561199999,-49.10924375132841,-5.250204365047232,-65939.13679865454,0.0,-71629.01035985454
69,70.0,4,17,70.0,7.8,13.5,10.079166,9.168416,9.123255,14.40523697315701,14.41862228886814,-5.7,-1.3232550000000005,4.336023982394195,5.246773982394196,0.0099530092371864,-0.0034323064739449,0,0,0,0,0,-5689.873561199999,-49.10926216870064,-5.2502062888681404,-65939.13679865454,0.0,-71629.01035985454
70,71.0,4,18,71.0,7.8,13.5,10.079166,9.168416,9.123255,14.40523856936933,14.418624008625075,-5.7,-1.3232550000000005,4.336025510513693,5.246775510513693,0.0099529411443644,-0.0034324981113815,0,0,0,0,0,-5689.873561199999,-49.1092839393426,-5.250208008625075,-65939.13679865454,0.0,-71629.01035985454
71,72.0,4,19,72.0,7.8,13.5,10.079166,9.168416,9.123255,14.40524057349663,14.418625865836631,-5.7,-1.3232550000000005,4.3360275647061375,5.246777564706138,0.0099529912095075,-0.003432301130493,0,0,0,0,0,-5689.873561199999,-49.10930176691418,-5.250209865836631,-65939.13679865454,0.0,-71629.01035985454
72,73.0,4,20,73.0,7.8,13.5,10.079166,9.168416,9.123255,14.40524212673792,14.41862754926774,-5.7,-1.3232550000000005,4.336029061563874,5.246779061563874,0.0099529348259554,-0.0034324877038649,0,0,0,0,0,-5689.873561199999,-49.10932293672352,-5.250211549267739,-65939.13679865454,0.0,-71629.01035985454
73,74.0,4,21,74.0,7.8,13.5,10.079166,9.168416,9.123255,14.405244072754105,14.418629354532367,-5.7,-1.3232550000000005,4.336031054956303,5.246781054956303,0.0099529822021988,-0.0034322995760653,0,0,0,0,0,-5689.873561199999,-49.1093403326125,-5.250213354532368,-65939.13679865454,0.0,-71629.01035985454
