oname,usecol,obs_name,truth,simulated,residual,nrmse_pct
arr-spq,spq,ob5248,-0.2160652715192942,-0.1906151175498962,0.02545015396939798,0.8152803397780214
arr-spq,spq,ob5249,-0.2160652715192942,-0.1734138371580145,0.04265143436127969,1.3663129873357942
arr-spq,spq,ob5250,-0.2160652715192942,-0.1402011525432387,0.0758641189760555,2.4302613166949665
arr-spq,spq,ob5251,-0.2160652715192942,-0.1763884103879398,0.03967686113135441,1.2710243271373485
arr-spq,spq,ob5252,-0.2160652715192942,-0.1977432263224603,0.01832204519683389,0.586935672431075
arr-spq,spq,ob5253,-0.2160652715192942,-0.2657289234342847,-0.04966365191499053,1.590945149351827
arr-spq,spq,ob5254,-0.2160652715192942,-0.2721232256831083,-0.05605795416381412,1.7957827670861914
arr-spq,spq,ob5255,-0.2160652715192942,-0.311065998688738,-0.09500072716944383,3.043291023661158
arr-spq,spq,ob5256,-0.2160652715192942,-0.2695957673365256,-0.05353049581723143,1.714817162632307
arr-spq,spq,ob5257,-0.2160652715192942,-0.2852079255439141,-0.06914265402461992,2.2149432390125434
arr-spq,spq,ob5258,-0.2160652715192942,-0.3500963566240384,-0.13403108510474418,4.293605010657528
arr-spq,spq,ob5259,-0.2722402427663143,-0.0007586586568069,0.2714815841095074,8.696748884207645
arr-spq,spq,ob5260,-0.2722402427663143,-0.1651428496089692,0.10709739315734512,3.43080042610548
arr-spq,spq,ob5261,-0.2722402427663143,-0.1725720493430927,0.09966819342322161,3.1928104913177386
arr-spq,spq,ob5262,-0.2722402427663143,-0.0288370076901894,0.2434032350761249,7.797275899962927
arr-spq,spq,ob5263,-0.2722402427663143,-0.1635137982789207,0.1087264444873936,3.482986103389584
arr-spq,spq,ob5264,-0.2722402427663143,-0.2072621337024141,0.06497810906390022,2.0815345517928523
arr-spq,spq,ob5265,-0.2722402427663143,-0.0737465572656926,0.1984936855006217,6.358625553044801
arr-spq,spq,ob5266,-0.2722402427663143,-0.0761119931369003,0.196128249629414,6.282850240914264
arr-spq,spq,ob5267,-0.2722402427663143,-0.1082292917606082,0.16401095100570612,5.2539919414252365
arr-spq,spq,ob5268,-0.2722402427663143,-0.1642946479989859,0.1079455947673284,3.457972053342743
arr-spq,spq,ob5269,-0.2722402427663143,-0.1979357221336943,0.07430452063262002,2.3803005239672594
arr-spq,spq,ob5270,-0.2722402427663143,-0.1747469187811647,0.09749332398514962,3.1231398599896836
arr-spq,spq,ob5271,-0.2722402427663143,-0.1413569338907567,0.1308833088755576,4.1927678967932165
arr-spq,spq,ob5272,-0.2722402427663143,-0.1770669440332872,0.0951732987330271,3.0488192496657383
arr-spq,spq,ob5273,-0.2722402427663143,-0.1991477341154954,0.0730925086508189,2.341474450791985
arr-spq,spq,ob5274,-0.2722402427663143,-0.2665197166746331,0.005720526091681222,0.18325360472643243
arr-spq,spq,ob5275,-0.2722402427663143,-0.2763985721567223,-0.004158329390408,0.1332095751718142
arr-spq,spq,ob5276,-0.2722402427663143,-0.3207407857288231,-0.048500542962508775,1.5536856552395946
arr-spq,spq,ob5277,-0.2722402427663143,-0.2721624163016425,7.78264646718041e-05,0.0024931238780576824
arr-spq,spq,ob5278,-0.2722402427663143,-0.2908607917534027,-0.01862054898708837,0.5964980613987931
arr-spq,spq,ob5279,-0.2722402427663143,-0.3510252325937339,-0.0787849898274196,2.523829653570697
arr-spq,spq,ob5280,-0.3334378239951652,-0.0008878570813367,0.3325499669138285,10.653037712254326
arr-spq,spq,ob5281,-0.3334378239951652,-0.1691342363162107,0.1643035876789545,5.263366380836657
arr-spq,spq,ob5282,-0.3334378239951652,-0.1760889117208837,0.1573489122742815,5.040577546875753
arr-spq,spq,ob5283,-0.3334378239951652,-0.0334813388987424,0.2999564850964228,9.608925171222346
arr-spq,spq,ob5284,-0.3334378239951652,-0.1692345002083754,0.16420332378678978,5.260154487495273
arr-spq,spq,ob5285,-0.3334378239951652,-0.2090110217535503,0.1244268022416149,3.9859375990814905
arr-spq,spq,ob5286,-0.3334378239951652,-0.0781244754416119,0.2553133485535533,8.178809205197478
arr-spq,spq,ob5287,-0.3334378239951652,-0.0766973687055971,0.2567404552895681,8.224525709154062
arr-spq,spq,ob5288,-0.3334378239951652,-0.1101601786919017,0.2232776453032635,7.152564764306106
arr-spq,spq,ob5289,-0.3334378239951652,-0.1705416172763705,0.1628962067187947,5.218281780217899
arr-spq,spq,ob5290,-0.3334378239951652,-0.2001444757658878,0.13329334822927738,4.269972054596806
arr-spq,spq,ob5291,-0.3334378239951652,-0.178034904541267,0.1554029194538982,4.978238840017029
arr-spq,spq,ob5292,-0.3334378239951652,-0.1420068165758638,0.19143100741930139,6.13237691844694
arr-spq,spq,ob5293,-0.3334378239951652,-0.1800898386868095,0.1533479853083557,4.912410263482135
arr-spq,spq,ob5294,-0.3334378239951652,-0.2019872160357287,0.1314506079594365,4.210940980948884
arr-spq,spq,ob5295,-0.3334378239951652,-0.2750741888908549,0.05836363510431031,1.8696438660346588
arr-spq,spq,ob5296,-0.3334378239951652,-0.2880771396448835,0.04536068435028168,1.453102177461444
arr-spq,spq,ob5297,-0.3334378239951652,-0.3253157840432407,0.008122039951924509,0.26018465348609887
arr-spq,spq,ob5298,-0.3334378239951652,-0.2724106178246001,0.06102720617056512,1.9549697594076525
arr-spq,spq,ob5299,-0.3334378239951652,-0.2909058159621054,0.04253200803305979,1.3624872369074614
arr-spq,spq,ob5300,-0.3334378239951652,-0.3531608077710668,-0.019722983775901592,0.6318138952553385
arr-spq,spq,ob5301,-2.641050460118472,-1.9003214499579516e-08,2.6410504411152576,84.60445872321274
arr-spq,spq,ob5302,-2.641050460118472,-0.0111747674784293,2.629875692640043,84.24648239250912
arr-spq,spq,ob5303,-2.641050460118472,-0.0277492060479005,2.6133012540705716,83.71553024484052
arr-spq,spq,ob5304,-2.641050460118472,-0.0013307634495611,2.639719696668911,84.56182912711364
arr-spq,spq,ob5305,-2.641050460118472,-0.0250919862346377,2.6159584738838344,83.80065267965277
arr-spq,spq,ob5306,-2.641050460118472,-0.0440469583554659,2.597003501763006,83.1934415747717
arr-spq,spq,ob5307,-2.641050460118472,-0.009150527268817,2.631899932849655,84.31132770731034
arr-spq,spq,ob5308,-2.641050460118472,-0.0201836270513466,2.6208668330671254,83.95788900708395
arr-spq,spq,ob5309,-2.641050460118472,-0.022214672221942,2.61883578789653,83.89282569946002
arr-spq,spq,ob5310,-2.641050460118472,-0.0345883326954208,2.6064621274230513,83.49644294565641
arr-spq,spq,ob5311,-2.641050460118472,-0.0634641562496824,2.57758630386879,82.57142334589305
arr-spq,spq,ob5312,-2.641050460118472,-0.0464810017852292,2.594569458333243,83.1154684608629
arr-spq,spq,ob5313,-2.641050460118472,-0.0486458872682433,2.5924045728502287,83.04611765951631
arr-spq,spq,ob5314,-2.641050460118472,-0.0832002376940051,2.557850222424467,81.93918987472577
arr-spq,spq,ob5315,-2.641050460118472,-0.0867196213356789,2.554330838782793,81.82644854142606
arr-spq,spq,ob5316,-2.641050460118472,-0.1393309003469767,2.5017195597714954,80.14107793502174
arr-spq,spq,ob5317,-2.641050460118472,-0.1116715656487681,2.529378894469704,81.02712804764207
arr-spq,spq,ob5318,-2.641050460118472,-0.156150818953283,2.484899641165189,79.60226198236083
arr-spq,spq,ob5319,-2.641050460118472,-0.1626004819782297,2.4784499781402425,79.39565091553763
arr-spq,spq,ob5320,-2.641050460118472,-0.1674087203132166,2.4736417398052555,79.241621899124
arr-spq,spq,ob5321,-2.641050460118472,-0.1942836761609499,2.4467667839575222,78.38069889011567
arr-spq,spq,ob5322,-2.5581630301476883,-2.8250133970459264e-08,2.5581630018975545,81.94920957658695
arr-spq,spq,ob5323,-2.5581630301476883,-0.0127080223190999,2.5454550078285885,81.542116647605
arr-spq,spq,ob5324,-2.5581630301476883,-0.0290382171542046,2.5291248129934836,81.01898870072442
arr-spq,spq,ob5325,-2.5581630301476883,-0.0016457876735455,2.556517242474143,81.89648866560442
arr-spq,spq,ob5326,-2.5581630301476883,-0.0285803870174676,2.5295826431302206,81.03365501315179
arr-spq,spq,ob5327,-2.5581630301476883,-0.0510670720250345,2.5070959581226537,80.31330761503803
arr-spq,spq,ob5328,-2.5581630301476883,-0.0110422030239196,2.5471208271237686,81.59548016448652
arr-spq,spq,ob5329,-2.5581630301476883,-0.0211907521344016,2.5369722780132866,81.27037751178759
arr-spq,spq,ob5330,-2.5581630301476883,-0.0284309530879696,2.5297320770597187,81.03844203899698
arr-spq,spq,ob5331,-2.5581630301476883,-0.0418751354848589,2.5162878946628293,80.60776576074133
arr-spq,spq,ob5332,-2.5581630301476883,-0.0696481948430934,2.4885148353045947,79.718072547196
arr-spq,spq,ob5333,-2.5581630301476883,-0.0519274692168156,2.5062355609308726,80.28574530968997
arr-spq,spq,ob5334,-2.5581630301476883,-0.0529899070970714,2.505173123050617,80.25171075268692
arr-spq,spq,ob5335,-2.5581630301476883,-0.0882102142536218,2.4699528158940667,79.12344944549776
arr-spq,spq,ob5336,-2.5581630301476883,-0.0940545931807719,2.4641084369669164,78.93622828985178
arr-spq,spq,ob5337,-2.5581630301476883,-0.1490368449377079,2.4091261852099803,77.17490500088246
arr-spq,spq,ob5338,-2.5581630301476883,-0.1224054401089915,2.4357575900386967,78.02802599982138
arr-spq,spq,ob5339,-2.5581630301476883,-0.1679539986789677,2.3902090314687205,76.56890538499205
arr-spq,spq,ob5340,-2.5581630301476883,-0.1731042034433349,2.3850588267043533,76.40392168016777
arr-spq,spq,ob5341,-2.5581630301476883,-0.1790230336749654,2.379139996472723,76.21431552186576
arr-spq,spq,ob5342,-2.5581630301476883,-0.2007955491687027,2.3573674809789855,75.51684611359025
arr-spq,spq,ob5343,-2.494468586076769,-2.8625018733991258e-08,2.49446855745175,79.90879644697725
arr-spq,spq,ob5344,-2.494468586076769,-0.0128383292798397,2.481630256796929,79.49752922507281
arr-spq,spq,ob5345,-2.494468586076769,-0.0291943942498307,2.4652741918269383,78.97357254401697
arr-spq,spq,ob5346,-2.494468586076769,-0.0015456411961422,2.4929229448806267,79.85928368003424
arr-spq,spq,ob5347,-2.494468586076769,-0.0267530416040528,2.467715544472716,79.05177980425442
arr-spq,spq,ob5348,-2.494468586076769,-0.0499736077137705,2.4444949783629983,78.30792296745366
arr-spq,spq,ob5349,-2.494468586076769,-0.0108711657386125,2.4835974203381563,79.56054612321098
arr-spq,spq,ob5350,-2.494468586076769,-0.0217245475404306,2.472744038536338,79.21286458015366
arr-spq,spq,ob5351,-2.494468586076769,-0.0289340125365372,2.4655345735402316,78.98191371523116
arr-spq,spq,ob5352,-2.494468586076769,-0.0419641692506882,2.4525044168260806,78.56450050012653
arr-spq,spq,ob5353,-2.494468586076769,-0.069849375704292,2.4246192103724766,77.67121472198897
arr-spq,spq,ob5354,-2.494468586076769,-0.0524784701716809,2.441990115905088,78.22768120867146
arr-spq,spq,ob5355,-2.494468586076769,-0.0524634995273141,2.4420050865494547,78.22816078423868
arr-spq,spq,ob5356,-2.494468586076769,-0.0870768970312187,2.40739168904555,77.11934146189638
arr-spq,spq,ob5357,-2.494468586076769,-0.0945474169361659,2.399921169140603,76.88002786034619
arr-spq,spq,ob5358,-2.494468586076769,-0.1473843967651546,2.347084189311614,75.18742706431095
arr-spq,spq,ob5359,-2.494468586076769,-0.1220587909079636,2.3724097951688052,75.99871758039828
arr-spq,spq,ob5360,-2.494468586076769,-0.1606419086456298,2.333826677431139,74.76273066351425
arr-spq,spq,ob5361,-2.494468586076769,-0.1649817179253375,2.3294868681514314,74.62370748949392
arr-spq,spq,ob5362,-2.494468586076769,-0.178123364104938,2.316345221971831,74.20272277657509
arr-spq,spq,ob5363,-2.494468586076769,-0.2056309785693883,2.2888376075073804,73.32153293017863
arr-spq,spq,ob5364,-2.397192155586279,-2.8984390686870427e-08,2.397192126601888,76.79260462782243
arr-spq,spq,ob5365,-2.397192155586279,-0.0135087894946188,2.38368336609166,76.35985962863691
arr-spq,spq,ob5366,-2.397192155586279,-0.02933833306395,2.367853822522329,75.85276974323766
arr-spq,spq,ob5367,-2.397192155586279,-0.0015697712658969,2.395622384320382,76.74231888015392
arr-spq,spq,ob5368,-2.397192155586279,-0.0270748099214006,2.3701173456648785,75.92528034254374
arr-spq,spq,ob5369,-2.397192155586279,-0.0512063208952895,2.3459858346909894,75.15224193618259
arr-spq,spq,ob5370,-2.397192155586279,-0.0111442745115897,2.3860478810746892,76.43560544066979
arr-spq,spq,ob5371,-2.397192155586279,-0.0214120305921801,2.375780124994099,76.1066840645474
arr-spq,spq,ob5372,-2.397192155586279,-0.0291121045487946,2.3680800510374844,75.86001683733875
arr-spq,spq,ob5373,-2.397192155586279,-0.041521514445634,2.355670641140645,75.46248887230934
arr-spq,spq,ob5374,-2.397192155586279,-0.0720353670067197,2.325156788579559,74.48499600079855
arr-spq,spq,ob5375,-2.397192155586279,-0.0529985414248326,2.3441936141614463,75.09482923195927
arr-spq,spq,ob5376,-2.397192155586279,-0.0534809317011576,2.3437112238851214,75.0793761502663
arr-spq,spq,ob5377,-2.397192155586279,-0.0860556770688938,2.311136478517385,74.03586382010421
arr-spq,spq,ob5378,-2.397192155586279,-0.0957681910086236,2.3014239645776553,73.7247292912364
arr-spq,spq,ob5379,-2.397192155586279,-0.1477678491355618,2.249424306450717,72.05895159114675
arr-spq,spq,ob5380,-2.397192155586279,-0.123423536176884,2.273768619409395,72.83880698080289
arr-spq,spq,ob5381,-2.397192155586279,-0.1622420078074355,2.2349501477788434,71.59528064384342
arr-spq,spq,ob5382,-2.397192155586279,-0.1649357326041848,2.2322564229820943,71.50898879389224
arr-spq,spq,ob5383,-2.397192155586279,-0.1754744779836094,2.2217176776026695,71.17138643894764
arr-spq,spq,ob5384,-2.397192155586279,-0.2111053625121712,2.1860867930741077,70.02997253316275
arr-spq,spq,ob5385,-2.293364980453817,-2.5556613532556793e-08,2.2933649548972035,73.46656377449912
arr-spq,spq,ob5386,-2.293364980453817,-0.0151929134025169,2.2781720670513,72.9798687713918
arr-spq,spq,ob5387,-2.293364980453817,-0.0300025436927171,2.2633624367611,72.50545119303456
arr-spq,spq,ob5388,-2.293364980453817,-0.0015860714590015,2.2917789089948157,73.4157557501643
arr-spq,spq,ob5389,-2.293364980453817,-0.0273641807911733,2.266000799662644,72.58996955804778
arr-spq,spq,ob5390,-2.293364980453817,-0.0509698306195787,2.2423951498342385,71.83377679646668
arr-spq,spq,ob5391,-2.293364980453817,-0.0111475093002072,2.28221747115361,73.10946085303644
arr-spq,spq,ob5392,-2.293364980453817,-0.0211309329493562,2.272234047504461,72.78964789494538
arr-spq,spq,ob5393,-2.293364980453817,-0.0291850471800764,2.264179933273741,72.53163920098903
arr-spq,spq,ob5394,-2.293364980453817,-0.0404523141035051,2.252912666350312,72.17069909757164
arr-spq,spq,ob5395,-2.293364980453817,-0.0702263530125296,2.2231386274412874,71.2169057104078
arr-spq,spq,ob5396,-2.293364980453817,-0.0543072772270534,2.239057703226764,71.72686370637675
arr-spq,spq,ob5397,-2.293364980453817,-0.0536405606876545,2.2397244197661625,71.74822156878615
arr-spq,spq,ob5398,-2.293364980453817,-0.0876225712364657,2.2057424092173514,70.6596283469185
arr-spq,spq,ob5399,-2.293364980453817,-0.09784010443623,2.195524876017587,70.33231583050646
arr-spq,spq,ob5400,-2.293364980453817,-0.1502228908648959,2.1431420895889213,68.65426484623997
arr-spq,spq,ob5401,-2.293364980453817,-0.1261623398258961,2.167202640627921,69.42503009386515
arr-spq,spq,ob5402,-2.293364980453817,-0.1614053825790513,2.131959597874766,68.2960404655449
arr-spq,spq,ob5403,-2.293364980453817,-0.1648850295117597,2.1284799509420576,68.1845720737616
arr-spq,spq,ob5404,-2.293364980453817,-0.1790892273929785,2.1142757530608387,67.72954915764099
arr-spq,spq,ob5405,-2.293364980453817,-0.2157187412118587,2.0776462392419583,66.55614476456466
budget,recharge,ob6531,150.38,67.1652,-83.2148,402.977239709443
budget,recharge,ob6532,129.73,69.9778,-59.75219999999999,289.35690072639215
budget,recharge,ob6533,150.38,71.1104,-79.2696,383.87215496368026
budget,recharge,ob6534,129.73,80.8557,-48.87429999999999,236.67941888619845
recession,pk4,ob6520,-0.0067956189782041,-0.0024592449788247,0.0043363739993794,0.43363739993794
ts-heads,pk4,ob318,7.745205599684294,7.6671053571680865,-0.07810024251620717,29.472286500846433
ts-heads,pk4,ob319,7.6923641701026035,7.675334924130622,-0.01702924597198141,6.42623889516694
ts-heads,pk4,ob320,7.685874453049197,7.674374397341154,-0.011500055708043355,4.339716826523472
ts-heads,pk4,ob321,7.678638777900552,7.67266544045714,-0.005973337443411886,2.2541276035338256
ts-heads,pk4,ob322,7.6706611294185745,7.671600407090971,0.0009392776723968765,0.35445038034272797
ts-heads,pk4,ob323,7.662552509508024,7.670667913435586,0.008115403927561715,3.0624682064663156
ts-heads,pk4,ob324,7.653910078168901,7.669786306278894,0.015876228109992674,5.991130479695969
ts-heads,pk4,ob325,7.645113593496448,7.66898908592616,0.02387549242971243,9.009771680174387
ts-heads,pk4,ob326,7.635770878347803,7.668826585727981,0.0330557073801776,12.474062141286806
ts-heads,pk4,ob327,7.625550694627729,7.668359703841797,0.04280900921406783,16.15461544965832
ts-heads,pk4,ob328,7.615219981383846,7.667268285757458,0.05204830437361174,19.64120070515806
ts-heads,pk4,ob329,7.741696429297553,7.670409752064006,-0.0712866772335472,26.90108644265067
ts-heads,pk4,ob330,7.604772782425677,7.666225127990461,0.06145234556478396,23.189955322590567
ts-heads,pk4,ob331,7.594312236800841,7.666114869664259,0.07180263286341848,27.095789962836736
ts-heads,pk4,ob332,7.584147129271245,7.665629937423193,0.0814828081519483,30.748747883201204
ts-heads,pk4,ob333,7.573688856027362,7.664664731813209,0.09097587578584765,34.33109795106603
ts-heads,pk4,ob334,7.5633244875453824,7.663465076701143,0.1001405891557603,37.78953866051903
ts-heads,pk4,ob335,7.553449789539594,7.660618466041521,0.10716867650192707,40.44169180557766
ts-heads,pk4,ob336,7.54326013343857,7.658197590350774,0.11493745691220436,43.373356479555355
ts-heads,pk4,ob337,7.532994159242303,7.656307944809854,0.12331378556755102,46.53428850744755
ts-heads,pk4,ob338,7.5225985355222305,7.652949482166341,0.13035094664411062,49.1898657594379
ts-heads,pk4,ob339,7.512265555611681,7.6478017527453535,0.13553619713367215,51.14659704583946
ts-heads,pk4,ob340,7.737233066529859,7.674321713735002,-0.06291135279485705,23.740533370828985
ts-heads,pk4,ob341,7.50154974522494,7.64581646840848,0.14426672318353972,54.4411907212868
ts-heads,pk4,ob342,7.490989466266771,7.642831821360579,0.15184235509380795,57.29996794003932
ts-heads,pk4,ob343,7.480210067308602,7.640504650772854,0.1602945834642524,60.48954185272759
ts-heads,pk4,ob351,7.732566141857406,7.677413267472962,-0.055152874384444495,20.81275630951116
ts-heads,pk4,ob362,7.727400217184951,7.6750964536647555,-0.05230376352019572,19.737602008339962
ts-heads,pk4,ob366,7.722165086798211,7.675365129630579,-0.04679995716763141,17.66065893566906
ts-heads,pk4,ob367,7.71673699641147,7.675581035977671,-0.04115596043379899,15.530812940442706
ts-heads,pk4,ob368,7.711163376500919,7.676479455701184,-0.03468392079973537,13.088492658269788
ts-heads,pk4,ob369,7.705073859447514,7.675915930912417,-0.029157928535096467,11.003177402160285
ts-heads,pk4,ob370,7.698701572870298,7.676186787264208,-0.02251478560608966,8.496288750321193
ts-heads,pk4-aw-diff,ob0,-0.5252055996842939,-0.4471053571680876,0.07810024251620634,120.2446918683469
ts-heads,pk4-aw-diff,ob1,-0.5300778064662408,-0.5184604641306229,0.011617342335617953,17.886292083992068
ts-heads,pk4-aw-diff,ob2,-0.5289999941747388,-0.5265951773411536,0.002404816833585177,3.7025039851093835
ts-heads,pk4-aw-diff,ob3,-0.5308595571213317,-0.5319338404571416,-0.0010742833358099446,1.65398806113773
ts-heads,pk4-aw-diff,ob4,-0.5299295276869742,-0.536249757090971,-0.006320229403996791,9.730751310575766
ts-heads,pk4-aw-diff,ob5,-0.5272018601573762,-0.5413172634355865,-0.014115403278210259,21.73235656001509
ts-heads,pk4-aw-diff,ob6,-0.524559428818252,-0.5513880362788957,-0.02682860746064364,41.30585941128813
ts-heads,pk4-aw-diff,ob7,-0.5267153250981806,-0.56092414592616,-0.03420882082797938,52.668583183801296
ts-heads,pk4-aw-diff,ob8,-0.5277059432828679,-0.5700949857279802,-0.042389042445112324,65.26301562186742
ts-heads,pk4-aw-diff,ob9,-0.5268190928961278,-0.5795328638417966,-0.05271377094566876,81.15917365128877
ts-heads,pk4-aw-diff,ob10,-0.5263931415570076,-0.5877271557574585,-0.061334014200450926,94.43107218331176
ts-heads,pk4-aw-diff,ob11,-0.5216964292975534,-0.4557733920640076,0.06592303723354587,101.49642361902265
ts-heads,pk4-aw-diff,ob12,-0.525231656884551,-0.5960173379904611,-0.0707856811059101,108.9830471589766
ts-heads,pk4-aw-diff,ob13,-0.5241044445930498,-0.6025737396642592,-0.07846929507120937,120.81289254647356
ts-heads,pk4-aw-diff,ob14,-0.5206060037301201,-0.6085649974231941,-0.08795899369307403,135.4234219116392
ts-heads,pk4-aw-diff,ob15,-0.5166239209624273,-0.61350456181321,-0.09688064085078274,149.159367907123
ts-heads,pk4-aw-diff,ob16,-0.5121643143852106,-0.6175906167011415,-0.10542630231593086,162.31643882754574
ts-heads,pk4-aw-diff,ob17,-0.5075753306651363,-0.6194106760415216,-0.11183534537638529,172.18392941588024
ts-heads,pk4-aw-diff,ob18,-0.5020523412307787,-0.6216564603507742,-0.11960411911999547,184.14488849742813
ts-heads,pk4-aw-diff,ob19,-0.4964530337011785,-0.6238620548098552,-0.12740902110867675,196.16147134602664
ts-heads,pk4-aw-diff,ob20,-0.4901526480763447,-0.6250750221663414,-0.1349223740899967,207.729179525031
ts-heads,pk4-aw-diff,ob21,-0.4843910967372231,-0.625593962745353,-0.14120286600812987,217.39875020940954
ts-heads,pk4-aw-diff,ob22,-0.5225967028934955,-0.4648391937350027,0.05775750915849276,88.92461365155228
ts-heads,pk4-aw-diff,ob23,-0.4793419530171494,-0.6302277284084798,-0.15088577539133047,232.30675071824888
ts-heads,pk4-aw-diff,ob24,-0.4754007216780271,-0.6310526013605795,-0.1556518796825524,239.64473999262873
ts-heads,pk4-aw-diff,ob25,-0.4684308465293822,-0.6330587607728554,-0.16462791424347317,253.4644219193985
ts-heads,pk4-aw-diff,ob33,-0.5230836243748893,-0.4730626174729612,0.05002100690192812,77.01334039543725
ts-heads,pk4-aw-diff,ob44,-0.5230495678343026,-0.4791934236647552,0.04385614416954736,67.52179471282358
ts-heads,pk4-aw-diff,ob48,-0.526262056495181,-0.4881662696305806,0.03809578686460041,58.65303365819309
ts-heads,pk4-aw-diff,ob49,-0.529538132775107,-0.4962976159776708,0.03324051679743617,51.17776297586934
ts-heads,pk4-aw-diff,ob50,-0.5318799540410266,-0.5047875357011841,0.02709241833984255,41.71202790524906
ts-heads,pk4-aw-diff,ob51,-0.5333819402555955,-0.5099637809124182,0.02341815934317726,36.05506543414225
ts-heads,pk4-aw-diff,ob52,-0.5327494197602505,-0.5139004272642075,0.018848992496042993,29.020284978566615
ts-heads,pk4-pw-diff,ob106,-0.0852055996842935,-0.0071053571680872,0.0781002425162063,34.50741568979246
ts-heads,pk4-pw-diff,ob107,-0.0498308367692708,-0.0374015941306229,0.012429242638647905,5.491673631514224
ts-heads,pk4-pw-diff,ob108,-0.0479411197158645,-0.0408410673411543,0.007100052374710196,3.1370511898549203
ts-heads,pk4-pw-diff,ob109,-0.0451054445672163,-0.0437321104571415,0.0013733341100748003,0.6067869892656038
ts-heads,pk4-pw-diff,ob110,-0.0417277960852384,-0.0444670770909709,-0.002739281005732501,1.2103100491185994
ts-heads,pk4-pw-diff,ob111,-0.0354191761746873,-0.044334583435587,-0.008915407260899698,3.939138400649921
ts-heads,pk4-pw-diff,ob112,-0.0275767448355663,-0.0438529762788961,-0.016276231443329802,7.191407685599774
ts-heads,pk4-pw-diff,ob113,-0.0191802601631119,-0.0434557559261605,-0.0242754957630486,10.725762128043185
ts-heads,pk4-pw-diff,ob114,-0.01023754501447,-0.0434932557279799,-0.0332557107135099,14.693534830092785
ts-heads,pk4-pw-diff,ob115,-0.0002173612943954,-0.0432263738417972,-0.0430090125474018,19.00288432616233
ts-heads,pk4-pw-diff,ob116,0.0099133519494882,-0.0423349557574583,-0.052248307706946495,23.085127715930785
ts-heads,pk4-pw-diff,ob117,-0.081696429297553,-0.0118264220640078,0.0698700072335452,30.871010206612937
ts-heads,pk4-pw-diff,ob118,0.0201605509076578,-0.0416917979904614,-0.061852348898119205,27.328528645408262
ts-heads,pk4-pw-diff,ob119,0.0302210965324913,-0.0417815396642593,-0.0720026361967506,31.813280189067207
ts-heads,pk4-pw-diff,ob120,0.040186204062091,-0.0416966074231943,-0.08188281148528531,36.17868680990753
ts-heads,pk4-pw-diff,ob121,0.0502444773059753,-0.0409314018132098,-0.0911758791191851,40.28468875746606
ts-heads,pk4-pw-diff,ob122,0.0604088457879514,-0.0399317467011419,-0.1003405924890933,44.33397930694927
ts-heads,pk4-pw-diff,ob123,0.0700835437937401,-0.0372851360415209,-0.107368679835261,47.439233832990645
ts-heads,pk4-pw-diff,ob124,0.0800731998947616,-0.0352642603507735,-0.1153374602455351,50.96011941924146
ts-heads,pk4-pw-diff,ob125,0.0899391740910289,-0.0337746148098547,-0.12371378890088361,54.6610740584598
ts-heads,pk4-pw-diff,ob126,0.0999347978111027,-0.0308161521663414,-0.1307509499774441,57.77033767559276
ts-heads,pk4-pw-diff,ob127,0.1098677777216527,-0.0260684227453538,-0.1359362004670065,60.06136249618662
ts-heads,pk4-pw-diff,ob128,-0.0786497331965225,-0.0169883837350024,0.061661349461520104,27.244138421474272
ts-heads,pk4-pw-diff,ob129,0.1201835881083948,-0.0242831384084798,-0.1444667265168746,63.83044693141508
ts-heads,pk4-pw-diff,ob130,0.1305438670665637,-0.02149849136058,-0.1520423584271437,67.17762577514618
ts-heads,pk4-pw-diff,ob131,0.1411232660247341,-0.0193713207728549,-0.160494586797589,70.91211556016177
ts-heads,pk4-pw-diff,ob139,-0.0752328085240687,-0.0222799374729616,0.0529528710511071,23.39642841633124
ts-heads,pk4-pw-diff,ob150,-0.0722668838516158,-0.0213631236647557,0.050903760186860096,22.491059647823654
ts-heads,pk4-pw-diff,ob154,-0.0684317534648757,-0.0230317996305799,0.045399953834295806,20.059285717740835
ts-heads,pk4-pw-diff,ob155,-0.064403663078135,-0.0242477059776708,0.0401559571004642,17.74230475404291
ts-heads,pk4-pw-diff,ob156,-0.0598300431675866,-0.0257461257011835,0.0340839174664031,15.059465508134517
ts-heads,pk4-pw-diff,ob157,-0.0543405261141787,-0.0287826009124181,0.0255579252017606,11.292384257613133
ts-heads,pk4-pw-diff,ob158,-0.0515682395369649,-0.0336534572642079,0.017914782272756995,7.915376687209026
ts-heads,pk4-spr-diff,ob212,-0.1552055996842938,-0.0771053571680875,0.07810024251620629,50.63230169397749
ts-heads,pk4-spr-diff,ob213,-0.1106471541026055,-0.0960979541306228,0.014549199971982701,9.432230408690158
ts-heads,pk4-spr-diff,ob214,-0.1066374850491973,-0.0966969373411536,0.009940547708043701,6.4444461930141195
ts-heads,pk4-spr-diff,ob215,-0.1009613219005522,-0.0978815404571413,0.003079781443410895,1.9966189370274505
ts-heads,pk4-spr-diff,ob216,-0.0958772334185749,-0.0994771170909709,-0.003599883672395998,2.3338006425031974
ts-heads,pk4-spr-diff,ob217,-0.0904292215080246,-0.1006584634355869,-0.010229241927562305,6.631606339372693
ts-heads,pk4-spr-diff,ob218,-0.0839006301689027,-0.1026520962788959,-0.018751466109993203,12.156554943969063
