name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:51,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:52,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:53,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:54,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:55,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:56,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:57,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:58,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:3_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:4_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:5_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:6_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:8_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:9_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:10_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:11_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:12_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:13_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:14_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:15_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:16_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:17_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:18_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:19_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:19_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:0_idx1:20_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:33,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:34,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:35,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:36,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:37,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:38,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:39,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:40,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:41,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:42,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:43,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:44,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:1_idx2:45,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:46,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:48,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:49,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:50,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:51,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:52,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:53,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:54,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:55,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:56,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:57,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:58,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:3_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:4_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:5_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:6_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:8_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:9_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:10_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:11_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:12_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:13_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:14_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:15_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:16_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:17_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:18_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:19_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:19_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:1_idx1:20_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:33,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:34,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:35,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:36,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:37,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:38,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:39,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:40,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:41,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:42,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:43,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:44,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:1_idx2:45,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:46,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:48,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:49,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:50,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:51,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:52,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:53,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:54,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:55,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:56,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:57,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:58,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:3_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:4_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:5_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:6_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:8_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:9_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:10_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:11_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:12_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:13_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:14_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:15_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:16_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:17_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:18_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:19_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:19_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:2_idx1:20_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:33,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:34,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:35,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:36,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:37,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:38,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:39,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:40,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:41,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:42,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:43,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:44,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:1_idx2:45,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:46,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:48,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:49,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:50,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:51,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:52,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:53,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:54,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:55,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:56,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:57,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:58,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:2_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:3_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:4_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:5_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:6_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:7_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:8_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:9_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:10_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:11_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:12_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:13_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:14_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:15_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:16_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:17_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:18_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:19_idx2:59,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:19_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:3_idx1:20_idx2:60,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:33,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:34,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:35,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:36,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:37,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:38,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:39,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:40,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:41,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:42,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:43,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:44,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:1_idx2:45,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:46,0,1,-2,2,0,1,-2,2
pname:outflux_cond_condgr_inst:0_ptype:gr_usecol:3_pstyle:m_idx0:4_idx1:2_idx2:47,0,1,-2,2,0,1,-2,2
