kper,kstp,time,k,i,j,SPq,pk4-spr-diff,weight,std
1,1,1.0,0,12,18,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,12,24,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,12,25,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,13,19,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,13,23,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,13,26,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,14,19,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,14,20,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,14,21,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,14,22,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,14,26,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,15,27,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,16,27,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,17,27,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,18,27,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,19,25,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,19,26,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,20,24,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,21,24,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,22,24,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
1,1,1.0,0,23,23,-1.4323859866984745,-0.15520559968429382,0.3333333333333333,3
2,1,2.0,0,12,18,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,12,24,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,12,25,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,13,19,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,13,23,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,13,26,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,14,19,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,14,20,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,14,21,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,14,22,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,14,26,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,15,27,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,16,27,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,17,27,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,18,27,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,19,25,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,19,26,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,20,24,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,21,24,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,22,24,-1.4,-0.15169642929755334,0.3333333333333333,3
2,1,2.0,0,23,23,-1.4,-0.15169642929755334,0.3333333333333333,3
2,2,3.0,0,12,18,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,12,24,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,12,25,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,13,19,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,13,23,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,13,26,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,14,19,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,14,20,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,14,21,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,14,22,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,14,26,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,15,27,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,16,27,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,17,27,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,18,27,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,19,25,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,19,26,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,20,24,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,21,24,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,22,24,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,2,3.0,0,23,23,-1.3588078117348736,-0.1472330665298589,0.3333333333333333,3
2,3,4.0,0,12,18,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,12,24,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,12,25,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,13,19,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,13,23,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,13,26,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,14,19,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,14,20,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,14,21,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,14,22,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,14,26,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,15,27,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,16,27,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,17,27,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,18,27,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,19,25,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,19,26,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,20,24,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,21,24,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,22,24,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,3,4.0,0,23,23,-1.3157369591664336,-0.14256614185740624,0.3333333333333333,3
2,4,5.0,0,12,18,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,12,24,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,12,25,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,13,19,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,13,23,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,13,26,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,14,19,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,14,20,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,14,21,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,14,22,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,14,26,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,15,27,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,16,27,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,17,27,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,18,27,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,19,25,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,19,26,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,20,24,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,21,24,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,22,24,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,4,5.0,0,23,23,-1.2808050140575418,-0.13878110518495124,0.3333333333333333,3
2,5,6.0,0,12,18,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,12,24,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,12,25,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,13,19,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,13,23,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,13,26,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,14,19,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,14,20,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,14,21,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,14,22,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,14,26,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,15,27,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,16,27,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,17,27,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,18,27,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,19,25,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,19,26,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,20,24,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,21,24,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,22,24,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,5,6.0,0,23,23,-1.2439050331723296,-0.1347828227982122,0.3333333333333333,3
2,6,7.0,0,12,18,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,12,24,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,12,25,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,13,19,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,13,23,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,13,26,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,14,19,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,14,20,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,14,21,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,14,22,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,14,26,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,15,27,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,16,27,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,17,27,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,18,27,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,19,25,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,19,26,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,20,24,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,21,24,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,22,24,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,6,7.0,0,23,23,-1.2155240451598013,-0.13170761241147133,0.3333333333333333,3
2,7,8.0,0,12,18,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,12,24,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,12,25,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,13,19,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,13,23,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,13,26,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,14,19,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,14,20,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,14,21,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,14,22,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,14,26,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,15,27,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,16,27,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,17,27,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,18,27,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,19,25,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,19,26,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,20,24,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,21,24,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,22,24,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,7,8.0,0,23,23,-1.1748895707472182,-0.12730468050092014,0.3333333333333333,3
2,8,9.0,0,12,18,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,12,24,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,12,25,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,13,19,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,13,23,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,13,26,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,14,19,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,14,20,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,14,21,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,14,22,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,14,26,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,15,27,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,16,27,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,17,27,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,18,27,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,19,25,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,19,26,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,20,24,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,21,24,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,22,24,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,8,9.0,0,23,23,-1.1290465571247532,-0.1223373794475151,0.3333333333333333,3
2,9,10.0,0,12,18,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,12,24,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,12,25,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,13,19,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,13,23,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,13,26,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,14,19,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,14,20,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,14,21,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,14,22,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,14,26,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,15,27,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,16,27,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,17,27,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,18,27,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,19,25,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,19,26,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,20,24,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,21,24,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,22,24,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,9,10.0,0,23,23,-1.0796455814867423,-0.11698455687029963,0.3333333333333333,3
2,10,11.0,0,12,18,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,12,24,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,12,25,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,13,19,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,13,23,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,13,26,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,14,19,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,14,20,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,14,21,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,14,22,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,14,26,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,15,27,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,16,27,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,17,27,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,18,27,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,19,25,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,19,26,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,20,24,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,21,24,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,22,24,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,10,11.0,0,23,23,-1.0440462157021868,-0.11312720210260352,0.3333333333333333,3
2,11,12.0,0,12,18,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,12,24,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,12,25,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,13,19,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,13,23,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,13,26,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,14,19,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,14,20,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,14,21,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,14,22,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,14,26,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,15,27,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,16,27,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,17,27,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,18,27,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,19,25,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,19,26,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,20,24,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,21,24,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,22,24,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,11,12.0,0,23,23,-0.9985455595118574,-0.10819699704919739,0.3333333333333333,3
2,12,13.0,0,12,18,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,12,24,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,12,25,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,13,19,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,13,23,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,13,26,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,14,19,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,14,20,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,14,21,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,14,22,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,14,26,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,15,27,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,16,27,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,17,27,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,18,27,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,19,25,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,19,26,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,20,24,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,21,24,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,22,24,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,12,13.0,0,23,23,-0.9584723604507336,-0.1038548819005527,0.3333333333333333,3
2,13,14.0,0,12,18,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,12,24,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,12,25,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,13,19,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,13,23,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,13,26,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,14,19,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,14,20,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,14,21,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,14,22,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,14,26,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,15,27,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,16,27,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,17,27,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,18,27,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,19,25,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,19,26,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,20,24,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,21,24,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,22,24,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,13,14.0,0,23,23,-0.9094016162727844,-0.09853784141857513,0.3333333333333333,3
2,14,15.0,0,12,18,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,12,24,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,12,25,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,13,19,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,13,23,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,13,26,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,14,19,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,14,20,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,14,21,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,14,22,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,14,26,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,15,27,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,16,27,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,17,27,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,18,27,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,19,25,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,19,26,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
2,14,15.0,0,20,24,-0.8540760432607305,-0.09254306150802538,0.3333333333333333,3
