kper,kstp,time,k,i,j,SPq
2,45,46.0,0,36,33,-39.681924080522776
2,45,46.0,0,37,32,-41.51039188189441
2,46,47.0,0,32,30,-106.26839785682603
2,46,47.0,0,33,30,-98.72002237362221
2,46,47.0,0,33,31,-42.99904094702015
2,46,47.0,0,33,32,-47.8386619328877
2,46,47.0,0,33,33,-35.14178545721086
2,46,47.0,0,34,30,-47.80822660437582
2,46,47.0,0,34,31,-50.26434824965111
2,46,47.0,0,34,33,-35.91297757214386
2,46,47.0,0,35,33,-37.42184003461364
2,46,47.0,0,36,32,-38.76392047501133
2,46,47.0,0,36,33,-39.46602861705185
2,46,47.0,0,37,32,-41.29221317697477
2,47,48.0,0,32,30,-105.96101511189374
2,47,48.0,0,33,30,-98.42061027909688
2,47,48.0,0,33,31,-42.707908830990505
2,47,48.0,0,33,32,-47.554940772430314
2,47,48.0,0,33,33,-34.86686292277625
2,47,48.0,0,34,30,-47.51171963018055
2,47,48.0,0,34,31,-49.97850793040311
2,47,48.0,0,34,33,-35.64718427940022
2,47,48.0,0,35,33,-37.16386015701028
2,47,48.0,0,36,32,-38.50211467758561
2,47,48.0,0,36,33,-39.21648130811309
2,47,48.0,0,37,32,-41.03863985641328
2,48,49.0,0,32,30,-105.87396573984597
2,48,49.0,0,33,30,-98.34044794371607
2,48,49.0,0,33,31,-42.63573069870279
2,48,49.0,0,33,32,-47.49040347201753
2,48,49.0,0,33,33,-34.810911464215565
2,48,49.0,0,34,30,-47.43511174433752
2,48,49.0,0,34,31,-49.912143262514974
2,48,49.0,0,34,33,-35.60023963436993
2,48,49.0,0,35,33,-37.12454442043531
2,48,49.0,0,36,32,-38.45901656088108
2,48,49.0,0,36,33,-39.18508361375723
2,48,49.0,0,37,32,-41.00368808501469
2,49,50.0,0,32,30,-105.74613212954671
2,49,50.0,0,33,30,-98.21779204897427
2,49,50.0,0,33,31,-42.51995108867675
2,49,50.0,0,33,32,-47.3815216836565
2,49,50.0,0,33,33,-34.710081098000956
2,49,50.0,0,34,30,-47.314893568436446
2,49,50.0,0,34,31,-49.80139221094885
2,49,50.0,0,34,33,-35.50786609608201
2,49,50.0,0,35,33,-37.03938955040246
2,49,50.0,0,36,32,-38.370078103662536
