"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Mon 15th Mar 2010","2010-03-14 23:00:00",411.40165
"Tue 16th Mar 2010","2010-03-15 23:00:00",408.73286
"Wed 17th Mar 2010","2010-03-16 23:00:00",392.784418
"Thu 18th Mar 2010","2010-03-17 23:00:00",382.21335
"Fri 19th Mar 2010","2010-03-18 23:00:00",369.068406
"Sat 20th Mar 2010","2010-03-19 23:00:00",356
"Sun 21st Mar 2010","2010-03-20 23:00:00",342.30617
"Mon 22nd Mar 2010","2010-03-21 23:00:00",331.50157
"Tue 23rd Mar 2010","2010-03-22 23:00:00",312.91536
"Wed 24th Mar 2010","2010-03-23 23:00:00",305.07524
"Thu 25th Mar 2010","2010-03-24 23:00:00",299.8903
"Fri 26th Mar 2010","2010-03-25 23:00:00",287.0742
"Sat 27th Mar 2010","2010-03-26 23:00:00",257.16823
"Sun 28th Mar 2010","2010-03-27 23:00:00",205.44772
"Mon 29th Mar 2010","2010-03-28 23:00:00",198.68545
"Tue 30th Mar 2010","2010-03-29 23:00:00",198.68545
"Wed 31st Mar 2010","2010-03-30 23:00:00",192.00256
"Thu 1st Apr 2010","2010-03-31 23:00:00",203.1848
"Fri 2nd Apr 2010","2010-04-01 23:00:00",198.68545
"Sat 3rd Apr 2010","2010-04-02 23:00:00",196.448997
"Sun 4th Apr 2010","2010-04-04 00:00:00",189.792574
"Mon 5th Apr 2010","2010-04-05 00:00:00",205.44772
"Tue 6th Apr 2010","2010-04-06 00:00:00",223.79937
"Wed 7th Apr 2010","2010-04-07 00:00:00",252.30094
"Thu 8th Apr 2010","2010-04-08 00:00:00",310.29363
"Fri 9th Apr 2010","2010-04-09 00:00:00",315.54545
"Sat 10th Apr 2010","2010-04-10 00:00:00",312.91536
"Sun 11th Apr 2010","2010-04-11 00:00:00",269.48276
"Mon 12th Apr 2010","2010-04-12 00:00:00",269.48276
"Tue 13th Apr 2010","2010-04-13 00:00:00",267.00313
"Wed 14th Apr 2010","2010-04-14 00:00:00",219.16614
"Thu 15th Apr 2010","2010-04-15 00:00:00",192.00256
"Fri 16th Apr 2010","2010-04-16 00:00:00",183.215536
"Sat 17th Apr 2010","2010-04-17 00:00:00",181.04083
"Sun 18th Apr 2010","2010-04-18 00:00:00",242.666667
"Mon 19th Apr 2010","2010-04-19 00:00:00",366.4486
"Tue 20th Apr 2010","2010-04-20 00:00:00",331.50157
"Wed 21st Apr 2010","2010-04-21 00:00:00",320.83072
"Thu 22nd Apr 2010","2010-04-22 00:00:00",312.91536
"Fri 23rd Apr 2010","2010-04-23 00:00:00",310.29363
"Sat 24th Apr 2010","2010-04-24 00:00:00",237.899687
"Sun 25th Apr 2010","2010-04-25 00:00:00",189.792574
"Mon 26th Apr 2010","2010-04-26 00:00:00",183.215536
"Tue 27th Apr 2010","2010-04-27 00:00:00",172.43022
"Wed 28th Apr 2010","2010-04-28 00:00:00",172.43022
"Thu 29th Apr 2010","2010-04-29 00:00:00",170.29962
"Fri 30th Apr 2010","2010-04-30 00:00:00",166.06487
"Sat 1st May 2010","2010-05-01 00:00:00",166.06487
"Sun 2nd May 2010","2010-05-02 00:00:00",168.17783
"Mon 3rd May 2010","2010-05-03 00:00:00",172.43022
"Tue 4th May 2010","2010-05-04 00:00:00",170.29962
"Wed 5th May 2010","2010-05-05 00:00:00",172.43022
"Thu 6th May 2010","2010-05-06 00:00:00",170.29962
"Fri 7th May 2010","2010-05-07 00:00:00",163.96073
"Sat 8th May 2010","2010-05-08 00:00:00",185.39906
"Sun 9th May 2010","2010-05-09 00:00:00",176.71788
"Mon 10th May 2010","2010-05-10 00:00:00",176.71788
"Tue 11th May 2010","2010-05-11 00:00:00",181.04083
"Wed 12th May 2010","2010-05-12 00:00:00",189.792574
"Thu 13th May 2010","2010-05-13 00:00:00",230.8119
"Fri 14th May 2010","2010-05-14 00:00:00",249.87983
"Sat 15th May 2010","2010-05-15 00:00:00",267.00313
"Sun 16th May 2010","2010-05-16 00:00:00",259.6144
"Mon 17th May 2010","2010-05-17 00:00:00",287.0742
"Tue 18th May 2010","2010-05-18 00:00:00",264.53187
"Wed 19th May 2010","2010-05-19 00:00:00",269.48276
"Thu 20th May 2010","2010-05-20 00:00:00",320.83072
"Fri 21st May 2010","2010-05-21 00:00:00",320.83072
"Sat 22nd May 2010","2010-05-22 00:00:00",416.7484
"Sun 23rd May 2010","2010-05-23 00:00:00",498.41944
"Mon 24th May 2010","2010-05-24 00:00:00",481.8648
"Tue 25th May 2010","2010-05-25 00:00:00",3232.6738
"Wed 26th May 2010","2010-05-26 00:00:00",2283
"Thu 27th May 2010","2010-05-27 00:00:00",1715.978
"Fri 28th May 2010","2010-05-28 00:00:00",1477.74857
"Sat 29th May 2010","2010-05-29 00:00:00",1895.882
"Sun 30th May 2010","2010-05-30 00:00:00",6676.7284
"Mon 31st May 2010","2010-05-31 00:00:00",3261.4125
"Tue 1st Jun 2010","2010-06-01 00:00:00",2341.4435
"Wed 2nd Jun 2010","2010-06-02 00:00:00",8109.19
"Thu 3rd Jun 2010","2010-06-03 00:00:00",5649.121
"Fri 4th Jun 2010","2010-06-04 00:00:00",3247.015
"Sat 5th Jun 2010","2010-06-05 00:00:00",2578.4347
"Sun 6th Jun 2010","2010-06-06 00:00:00",2389.922
"Mon 7th Jun 2010","2010-06-07 00:00:00",2675.876
"Tue 8th Jun 2010","2010-06-08 00:00:00",2368.3026
"Wed 9th Jun 2010","2010-06-09 00:00:00",2309.455
"Thu 10th Jun 2010","2010-06-10 00:00:00",2114.801
"Fri 11th Jun 2010","2010-06-11 00:00:00",2109.8051
"Sat 12th Jun 2010","2010-06-12 00:00:00",2190.4517
"Sun 13th Jun 2010","2010-06-13 00:00:00",1991.6916
"Mon 14th Jun 2010","2010-06-14 00:00:00",1858.2246
"Tue 15th Jun 2010","2010-06-15 00:00:00",1797.8437
"Wed 16th Jun 2010","2010-06-16 00:00:00",1715.978
"Thu 17th Jun 2010","2010-06-17 00:00:00",1658.127906
"Fri 18th Jun 2010","2010-06-18 00:00:00",1601.2319152
"Sat 19th Jun 2010","2010-06-19 00:00:00",1553.834439
"Sun 20th Jun 2010","2010-06-20 00:00:00",1662.544043
"Mon 21st Jun 2010","2010-06-21 00:00:00",2417.112
"Tue 22nd Jun 2010","2010-06-22 00:00:00",2050.3199
"Wed 23rd Jun 2010","2010-06-23 00:00:00",1900.616
"Thu 24th Jun 2010","2010-06-24 00:00:00",1807.0676
"Fri 25th Jun 2010","2010-06-25 00:00:00",2325.4162
"Sat 26th Jun 2010","2010-06-26 00:00:00",3569
"Sun 27th Jun 2010","2010-06-27 00:00:00",4790.488
"Mon 28th Jun 2010","2010-06-28 00:00:00",2951.118
"Tue 29th Jun 2010","2010-06-29 00:00:00",2734.1863
"Wed 30th Jun 2010","2010-06-30 00:00:00",2612.5833
"Thu 1st Jul 2010","2010-07-01 00:00:00",2341.4435
"Fri 2nd Jul 2010","2010-07-02 00:00:00",2139.8691
"Sat 3rd Jul 2010","2010-07-03 00:00:00",2011.1392
"Sun 4th Jul 2010","2010-07-04 00:00:00",1933.9202
"Mon 5th Jul 2010","2010-07-05 00:00:00",1886.432
"Tue 6th Jul 2010","2010-07-06 00:00:00",2210.8514
"Wed 7th Jul 2010","2010-07-07 00:00:00",5879.0949
"Thu 8th Jul 2010","2010-07-08 00:00:00",5734.5092
"Fri 9th Jul 2010","2010-07-09 00:00:00",3590.477
"Sat 10th Jul 2010","2010-07-10 00:00:00",2937.9901
"Sun 11th Jul 2010","2010-07-11 00:00:00",2618.3005
"Mon 12th Jul 2010","2010-07-12 00:00:00",2449.9821
"Tue 13th Jul 2010","2010-07-13 00:00:00",2357.537
"Wed 14th Jul 2010","2010-07-14 00:00:00",2262.267
"Thu 15th Jul 2010","2010-07-15 00:00:00",2251.9363
"Fri 16th Jul 2010","2010-07-16 00:00:00",2298.851
"Sat 17th Jul 2010","2010-07-17 00:00:00",2589.788
"Sun 18th Jul 2010","2010-07-18 00:00:00",3626.31
"Mon 19th Jul 2010","2010-07-19 00:00:00",2879.6137
"Tue 20th Jul 2010","2010-07-20 00:00:00",2578.4347
"Wed 21st Jul 2010","2010-07-21 00:00:00",2373.6965
"Thu 22nd Jul 2010","2010-07-22 00:00:00",2325.4162
"Fri 23rd Jul 2010","2010-07-23 00:00:00",3197.0678
"Sat 24th Jul 2010","2010-07-24 00:00:00",3119.9764
"Sun 25th Jul 2010","2010-07-25 00:00:00",3275.8665
"Wed 4th Aug 2010","2010-08-04 00:00:00",2262.267
"Thu 5th Aug 2010","2010-08-05 00:00:00",2330.7513
"Fri 6th Aug 2010","2010-08-06 00:00:00",2079.9554
"Sat 7th Aug 2010","2010-08-07 00:00:00",1986.8446
"Sun 8th Aug 2010","2010-08-08 00:00:00",2119.8026
"Mon 9th Aug 2010","2010-08-09 00:00:00",2094.8535
"Tue 10th Aug 2010","2010-08-10 00:00:00",1910.1017
"Wed 11th Aug 2010","2010-08-11 00:00:00",1816.31531
"Thu 12th Aug 2010","2010-08-12 00:00:00",1752.081
"Fri 13th Aug 2010","2010-08-13 00:00:00",1720.4676
"Sat 14th Aug 2010","2010-08-14 00:00:00",1689.1594
"Sun 15th Aug 2010","2010-08-15 00:00:00",2025.7873
"Mon 16th Aug 2010","2010-08-16 00:00:00",3537.9474
"Tue 17th Aug 2010","2010-08-17 00:00:00",2751.8227
"Wed 18th Aug 2010","2010-08-18 00:00:00",2389.922
"Thu 19th Aug 2010","2010-08-19 00:00:00",2154.9814
"Fri 20th Aug 2010","2010-08-20 00:00:00",1991.6916
"Sat 21st Aug 2010","2010-08-21 00:00:00",1933.9202
"Sun 22nd Aug 2010","2010-08-22 00:00:00",2035.58252
"Mon 23rd Aug 2010","2010-08-23 00:00:00",2075.0013
"Tue 24th Aug 2010","2010-08-24 00:00:00",1877.00571
"Wed 25th Aug 2010","2010-08-25 00:00:00",1820.9481
"Thu 26th Aug 2010","2010-08-26 00:00:00",1788.6435
"Fri 27th Aug 2010","2010-08-27 00:00:00",1738.4822
"Sat 28th Aug 2010","2010-08-28 00:00:00",1684.70942
"Sun 29th Aug 2010","2010-08-29 00:00:00",1666.9658
"Mon 30th Aug 2010","2010-08-30 00:00:00",1631.7496
"Tue 31st Aug 2010","2010-08-31 00:00:00",2215.966
"Wed 1st Sep 2010","2010-09-01 00:00:00",4052.71383
"Thu 2nd Sep 2010","2010-09-02 00:00:00",3312.2484
"Fri 3rd Sep 2010","2010-09-03 00:00:00",2745.9365
"Sat 4th Sep 2010","2010-09-04 00:00:00",2277.8078
"Sun 5th Sep 2010","2010-09-05 00:00:00",2035.58252
"Mon 6th Sep 2010","2010-09-06 00:00:00",1982.0035
"Tue 7th Sep 2010","2010-09-07 00:00:00",1914.853502
"Wed 8th Sep 2010","2010-09-08 00:00:00",1867.603266
"Thu 9th Sep 2010","2010-09-09 00:00:00",2075.0013
"Fri 10th Sep 2010","2010-09-10 00:00:00",7138.036
"Sat 11th Sep 2010","2010-09-11 00:00:00",4947.826
"Sun 12th Sep 2010","2010-09-12 00:00:00",3633.48221
"Mon 13th Sep 2010","2010-09-13 00:00:00",3092.3665
"Tue 14th Sep 2010","2010-09-14 00:00:00",3611.9711
"Wed 15th Sep 2010","2010-09-15 00:00:00",3017.603
"Thu 16th Sep 2010","2010-09-16 00:00:00",2658.5262
"Fri 17th Sep 2010","2010-09-17 00:00:00",2595.476
"Sat 18th Sep 2010","2010-09-18 00:00:00",2449.9821
"Sun 19th Sep 2010","2010-09-19 00:00:00",2200.6396
"Mon 20th Sep 2010","2010-09-20 00:00:00",2079.9554
"Tue 21st Sep 2010","2010-09-21 00:00:00",1953.0821
"Wed 22nd Sep 2010","2010-09-22 00:00:00",1877.00571
"Thu 23rd Sep 2010","2010-09-23 00:00:00",1891.154
"Fri 24th Sep 2010","2010-09-24 00:00:00",1807.0676
"Sat 25th Sep 2010","2010-09-25 00:00:00",1618.636744
"Sun 26th Sep 2010","2010-09-25 23:00:00",1545.2901
"Mon 27th Sep 2010","2010-09-26 23:00:00",1486.1122
"Tue 28th Sep 2010","2010-09-27 23:00:00",1419.8354
"Wed 29th Sep 2010","2010-09-28 23:00:00",1367.0498
"Thu 30th Sep 2010","2010-09-29 23:00:00",1308.0844
"Fri 1st Oct 2010","2010-09-30 23:00:00",1261.8287
"Sat 2nd Oct 2010","2010-10-01 23:00:00",1189.7883
"Sun 3rd Oct 2010","2010-10-02 23:00:00",1541.0264
"Mon 4th Oct 2010","2010-10-03 23:00:00",1093.586
"Tue 5th Oct 2010","2010-10-04 23:00:00",1050.11234
"Wed 6th Oct 2010","2010-10-05 23:00:00",975.24945
"Thu 7th Oct 2010","2010-10-06 23:00:00",936.23845
"Fri 8th Oct 2010","2010-10-07 23:00:00",904.79686
"Sat 9th Oct 2010","2010-10-08 23:00:00",1100.8886
"Sun 10th Oct 2010","2010-10-09 23:00:00",1039.3354
"Mon 11th Oct 2010","2010-10-10 23:00:00",1032.1712
"Tue 12th Oct 2010","2010-10-11 23:00:00",1075.4008
"Wed 13th Oct 2010","2010-10-12 23:00:00",1079.02972
"Thu 14th Oct 2010","2010-10-13 23:00:00",2215.966
"Fri 15th Oct 2010","2010-10-14 23:00:00",4081.861
"Sat 16th Oct 2010","2010-10-15 23:00:00",2433.514
"Sun 17th Oct 2010","2010-10-16 23:00:00",1957.8875
"Mon 18th Oct 2010","2010-10-17 23:00:00",1627.373
"Tue 19th Oct 2010","2010-10-18 23:00:00",1428.0409494
"Wed 20th Oct 2010","2010-10-19 23:00:00",1486.1122
"Thu 21st Oct 2010","2010-10-20 23:00:00",1284.88332
"Fri 22nd Oct 2010","2010-10-21 23:00:00",1193.5433
"Sat 23rd Oct 2010","2010-10-22 23:00:00",1596.8948
"Sun 24th Oct 2010","2010-10-23 23:00:00",1284.88332
"Mon 25th Oct 2010","2010-10-24 23:00:00",1254.17632
"Tue 26th Oct 2010","2010-10-25 23:00:00",1163.6172
"Wed 27th Oct 2010","2010-10-26 23:00:00",1254.17632
"Thu 28th Oct 2010","2010-10-27 23:00:00",1219.9421
"Fri 29th Oct 2010","2010-10-28 23:00:00",1159.8947
"Sat 30th Oct 2010","2010-10-29 23:00:00",1093.586
"Sun 31st Oct 2010","2010-10-30 23:00:00",1093.586
"Mon 1st Nov 2010","2010-10-31 23:00:00",1104.546
"Tue 2nd Nov 2010","2010-11-01 23:00:00",1068.1552
"Wed 3rd Nov 2010","2010-11-02 23:00:00",1035.7513
"Thu 4th Nov 2010","2010-11-03 23:00:00",1010.776
"Fri 5th Nov 2010","2010-11-04 23:00:00",968.10889
"Sat 6th Nov 2010","2010-11-05 23:00:00",968.10889
"Sun 7th Nov 2010","2010-11-06 23:00:00",918.717952
"Mon 8th Nov 2010","2010-11-07 23:00:00",887.5146
"Tue 9th Nov 2010","2010-11-08 23:00:00",860.13834
"Wed 10th Nov 2010","2010-11-09 23:00:00",833.1009
"Thu 11th Nov 2010","2010-11-10 23:00:00",786.600766
"Fri 12th Nov 2010","2010-11-11 23:00:00",750.7929
"Sat 13th Nov 2010","2010-11-12 23:00:00",747.56944
"Sun 14th Nov 2010","2010-11-13 23:00:00",696.7136
"Mon 15th Nov 2010","2010-11-14 23:00:00",629
"Tue 16th Nov 2010","2010-11-15 23:00:00",617.388
"Wed 17th Nov 2010","2010-11-16 23:00:00",588.5723
"Thu 18th Nov 2010","2010-11-17 23:00:00",568.5835
"Fri 19th Nov 2010","2010-11-18 23:00:00",577.1317
"Sat 20th Nov 2010","2010-11-19 23:00:00",554.3976
"Sun 21st Nov 2010","2010-11-20 23:00:00",574.27926
"Mon 22nd Nov 2010","2010-11-21 23:00:00",602.9419
"Tue 23rd Nov 2010","2010-11-22 23:00:00",565.7402
"Wed 24th Nov 2010","2010-11-23 23:00:00",540.28824
"Thu 25th Nov 2010","2010-11-24 23:00:00",517.8725
"Fri 26th Nov 2010","2010-11-25 23:00:00",454.51867
"Sat 27th Nov 2010","2010-11-26 23:00:00",408.73286
"Sun 28th Nov 2010","2010-11-27 23:00:00",379.57824
"Mon 29th Nov 2010","2010-11-28 23:00:00",353.2445
"Tue 30th Nov 2010","2010-11-29 23:00:00",320.83072
"Wed 1st Dec 2010","2010-11-30 23:00:00",284.53605
"Thu 2nd Dec 2010","2010-12-01 23:00:00",274.46708
"Fri 3rd Dec 2010","2010-12-02 23:00:00",269.48276
"Sat 4th Dec 2010","2010-12-03 23:00:00",328.82132
"Sun 5th Dec 2010","2010-12-04 23:00:00",289.6207
"Mon 6th Dec 2010","2010-12-05 23:00:00",259.6144
"Tue 7th Dec 2010","2010-12-06 23:00:00",240.278997
"Wed 8th Dec 2010","2010-12-07 23:00:00",240.278997
"Thu 9th Dec 2010","2010-12-08 23:00:00",245.0627
"Fri 10th Dec 2010","2010-12-09 23:00:00",223.79937
"Sat 11th Dec 2010","2010-12-10 23:00:00",292.17555
"Sun 12th Dec 2010","2010-12-11 23:00:00",267.00313
"Mon 13th Dec 2010","2010-12-12 23:00:00",226.12853
"Tue 14th Dec 2010","2010-12-13 23:00:00",200.930716
"Wed 15th Dec 2010","2010-12-14 23:00:00",318.1839
"Thu 16th Dec 2010","2010-12-15 23:00:00",245.0627
"Fri 17th Dec 2010","2010-12-16 23:00:00",259.6144
"Sat 18th Dec 2010","2010-12-17 23:00:00",315.54545
"Sun 19th Dec 2010","2010-12-18 23:00:00",384.85153
"Mon 20th Dec 2010","2010-12-19 23:00:00",529.05587
"Tue 21st Dec 2010","2010-12-20 23:00:00",548.7447
"Wed 22nd Dec 2010","2010-12-21 23:00:00",523.45806
"Thu 23rd Dec 2010","2010-12-22 23:00:00",468.15347
"Fri 24th Dec 2010","2010-12-23 23:00:00",403.40447
"Sat 25th Dec 2010","2010-12-24 23:00:00",345.0282
"Sun 26th Dec 2010","2010-12-25 23:00:00",320.83072
"Mon 27th Dec 2010","2010-12-26 23:00:00",264.53187
"Tue 28th Dec 2010","2010-12-27 23:00:00",216.86207
"Wed 29th Dec 2010","2010-12-28 23:00:00",170.29962
"Thu 30th Dec 2010","2010-12-29 23:00:00",151.52113
"Fri 31st Dec 2010","2010-12-30 23:00:00",157.70124
"Sat 1st Jan 2011","2010-12-31 23:00:00",139.39906
"Sun 2nd Jan 2011","2011-01-01 23:00:00",118
"Mon 3rd Jan 2011","2011-01-02 23:00:00",110.345154
"Tue 4th Jan 2011","2011-01-03 23:00:00",93.81324
"Wed 5th Jan 2011","2011-01-04 23:00:00",88.515366
"Thu 6th Jan 2011","2011-01-05 23:00:00",83.323877
"Fri 7th Jan 2011","2011-01-06 23:00:00",78.23877
"Sat 8th Jan 2011","2011-01-07 23:00:00",88.515366
"Sun 9th Jan 2011","2011-01-08 23:00:00",70
"Mon 10th Jan 2011","2011-01-09 23:00:00",71.624113
"Tue 11th Jan 2011","2011-01-10 23:00:00",66.85199
"Wed 12th Jan 2011","2011-01-11 23:00:00",63.736875
"Thu 13th Jan 2011","2011-01-12 23:00:00",66.85199
"Fri 14th Jan 2011","2011-01-13 23:00:00",63.736875
"Sat 15th Jan 2011","2011-01-14 23:00:00",57.605313
"Sun 16th Jan 2011","2011-01-15 23:00:00",53.09298
"Mon 17th Jan 2011","2011-01-16 23:00:00",48.654649
"Tue 18th Jan 2011","2011-01-17 23:00:00",50.12587
"Wed 19th Jan 2011","2011-01-18 23:00:00",50.12587
"Thu 20th Jan 2011","2011-01-19 23:00:00",45.736875
"Fri 21st Jan 2011","2011-01-20 23:00:00",50.12587
"Sat 22nd Jan 2011","2011-01-21 23:00:00",81.61702
"Sun 23rd Jan 2011","2011-01-22 23:00:00",440.960406
"Mon 24th Jan 2011","2011-01-23 23:00:00",2195.5427
"Tue 25th Jan 2011","2011-01-24 23:00:00",1060.92586
"Wed 26th Jan 2011","2011-01-25 23:00:00",829.74506
"Thu 27th Jan 2011","2011-01-26 23:00:00",728.33968
"Fri 28th Jan 2011","2011-01-27 23:00:00",512.2992
"Sat 29th Jan 2011","2011-01-28 23:00:00",809.72112
"Sun 30th Jan 2011","2011-01-29 23:00:00",1104.546
"Mon 31st Jan 2011","2011-01-30 23:00:00",674.890426
"Tue 1st Feb 2011","2011-01-31 23:00:00",585.7076
"Wed 2nd Feb 2011","2011-02-01 23:00:00",481.8648
"Thu 3rd Feb 2011","2011-02-02 23:00:00",414.0735
"Fri 4th Feb 2011","2011-02-03 23:00:00",392.784418
"Sat 5th Feb 2011","2011-02-04 23:00:00",376.9462
"Sun 6th Feb 2011","2011-02-05 23:00:00",435.55853
"Mon 7th Feb 2011","2011-02-06 23:00:00",376.9462
"Tue 8th Feb 2011","2011-02-07 23:00:00",345.0282
"Wed 9th Feb 2011","2011-02-08 23:00:00",310.29363
"Thu 10th Feb 2011","2011-02-09 23:00:00",287.0742
"Fri 11th Feb 2011","2011-02-10 23:00:00",305.07524
"Sat 12th Feb 2011","2011-02-11 23:00:00",443.66593
"Sun 13th Feb 2011","2011-02-12 23:00:00",422.107428
"Mon 14th Feb 2011","2011-02-13 23:00:00",315.54545
"Tue 15th Feb 2011","2011-02-14 23:00:00",287.0742
"Wed 16th Feb 2011","2011-02-15 23:00:00",207.719448
"Thu 17th Feb 2011","2011-02-16 23:00:00",176.71788
"Fri 18th Feb 2011","2011-02-17 23:00:00",166.06487
"Sat 19th Feb 2011","2011-02-18 23:00:00",153.57234
"Sun 20th Feb 2011","2011-02-19 23:00:00",149.478731
"Mon 21st Feb 2011","2011-02-20 23:00:00",153.57234
"Tue 22nd Feb 2011","2011-02-21 23:00:00",153.57234
"Wed 23rd Feb 2011","2011-02-22 23:00:00",147.44516
"Thu 24th Feb 2011","2011-02-23 23:00:00",178.87495
"Fri 25th Feb 2011","2011-02-24 23:00:00",192.00256
"Sat 26th Feb 2011","2011-02-25 23:00:00",249.87983
"Sun 27th Feb 2011","2011-02-26 23:00:00",289.6207
"Mon 28th Feb 2011","2011-02-27 23:00:00",331.50157
"Tue 1st Mar 2011","2011-02-28 23:00:00",259.6144
"Wed 2nd Mar 2011","2011-03-01 23:00:00",345.0282
"Thu 3rd Mar 2011","2011-03-02 23:00:00",339.59248
"Fri 4th Mar 2011","2011-03-03 23:00:00",347.7586
"Sat 5th Mar 2011","2011-03-04 23:00:00",366.4486
"Sun 6th Mar 2011","2011-03-05 23:00:00",487.37077
"Mon 7th Mar 2011","2011-03-06 23:00:00",594.311
"Tue 8th Mar 2011","2011-03-07 23:00:00",495.65268
"Wed 9th Mar 2011","2011-03-08 23:00:00",422.107428
"Thu 10th Mar 2011","2011-03-09 23:00:00",257.16823
"Fri 11th Mar 2011","2011-03-10 23:00:00",235.528736
"Sat 12th Mar 2011","2011-03-11 23:00:00",214.56635
"Sun 13th Mar 2011","2011-03-12 23:00:00",205.44772
"Mon 14th Mar 2011","2011-03-13 23:00:00",198.68545
"Tue 15th Mar 2011","2011-03-14 23:00:00",185.39906
"Wed 16th Mar 2011","2011-03-15 23:00:00",174.56964
"Thu 17th Mar 2011","2011-03-16 23:00:00",176.71788
"Fri 18th Mar 2011","2011-03-17 23:00:00",178.87495
"Sat 19th Mar 2011","2011-03-18 23:00:00",194.22137
"Sun 20th Mar 2011","2011-03-19 23:00:00",271.97074
"Mon 21st Mar 2011","2011-03-20 23:00:00",451.8009
"Tue 22nd Mar 2011","2011-03-21 23:00:00",473.6288
"Wed 23rd Mar 2011","2011-03-22 23:00:00",728.33968
"Thu 24th Mar 2011","2011-03-23 23:00:00",487.37077
"Fri 25th Mar 2011","2011-03-24 23:00:00",443.66593
"Sat 26th Mar 2011","2011-03-25 23:00:00",408.73286
"Sun 27th Mar 2011","2011-03-26 23:00:00",430.1689
"Mon 28th Mar 2011","2011-03-27 23:00:00",449.086177
"Tue 29th Mar 2011","2011-03-28 23:00:00",411.40165
"Wed 30th Mar 2011","2011-03-29 23:00:00",369.068406
"Thu 31st Mar 2011","2011-03-30 23:00:00",342.30617
"Fri 1st Apr 2011","2011-03-31 23:00:00",328.82132
"Sat 2nd Apr 2011","2011-04-01 23:00:00",315.54545
"Sun 3rd Apr 2011","2011-04-03 00:00:00",312.91536
"Mon 4th Apr 2011","2011-04-04 00:00:00",305.07524
"Tue 5th Apr 2011","2011-04-05 00:00:00",307.68025
"Wed 6th Apr 2011","2011-04-06 00:00:00",318.1839
"Thu 7th Apr 2011","2011-04-07 00:00:00",347.7586
"Fri 8th Apr 2011","2011-04-08 00:00:00",363.83186
"Sat 9th Apr 2011","2011-04-09 00:00:00",374.3172
"Sun 10th Apr 2011","2011-04-10 00:00:00",336.88715
"Mon 11th Apr 2011","2011-04-11 00:00:00",326.1494
"Tue 12th Apr 2011","2011-04-12 00:00:00",318.1839
"Wed 13th Apr 2011","2011-04-13 00:00:00",305.07524
"Thu 14th Apr 2011","2011-04-14 00:00:00",302.47858
"Fri 15th Apr 2011","2011-04-15 00:00:00",305.07524
"Sat 16th Apr 2011","2011-04-16 00:00:00",299.8903
"Sun 17th Apr 2011","2011-04-17 00:00:00",312.91536
"Mon 18th Apr 2011","2011-04-18 00:00:00",334.1902
"Tue 19th Apr 2011","2011-04-19 00:00:00",366.4486
"Wed 20th Apr 2011","2011-04-20 00:00:00",414.0735
"Thu 21st Apr 2011","2011-04-21 00:00:00",363.83186
"Fri 22nd Apr 2011","2011-04-22 00:00:00",369.068406
"Sat 23rd Apr 2011","2011-04-23 00:00:00",347.7586
"Sun 24th Apr 2011","2011-04-24 00:00:00",323.4859
"Mon 25th Apr 2011","2011-04-25 00:00:00",318.1839
"Tue 26th Apr 2011","2011-04-26 00:00:00",495.65268
"Wed 27th Apr 2011","2011-04-27 00:00:00",2847.6762
"Thu 28th Apr 2011","2011-04-28 00:00:00",3604.8045
"Fri 29th Apr 2011","2011-04-29 00:00:00",2293.56
"Sat 30th Apr 2011","2011-04-30 00:00:00",1816.31531
"Sun 1st May 2011","2011-05-01 00:00:00",1570.9908
"Mon 2nd May 2011","2011-05-02 00:00:00",1432.1522
"Tue 3rd May 2011","2011-05-03 00:00:00",2438.996
"Wed 4th May 2011","2011-05-04 00:00:00",2226.2136
"Thu 5th May 2011","2011-05-05 00:00:00",1820.9481
"Fri 6th May 2011","2011-05-06 00:00:00",1636.132
"Sat 7th May 2011","2011-05-07 00:00:00",1793.2406
"Sun 8th May 2011","2011-05-08 00:00:00",1877.00571
"Mon 9th May 2011","2011-05-09 00:00:00",1592.5634
"Tue 10th May 2011","2011-05-10 00:00:00",1407.5694
"Wed 11th May 2011","2011-05-11 00:00:00",1331.4319
"Thu 12th May 2011","2011-05-12 00:00:00",1311.96548
"Fri 13th May 2011","2011-05-13 00:00:00",1265.66094
"Sat 14th May 2011","2011-05-14 00:00:00",1193.5433
"Sun 15th May 2011","2011-05-15 00:00:00",1115.5425
"Mon 16th May 2011","2011-05-16 00:00:00",1050.11234
"Tue 17th May 2011","2011-05-17 00:00:00",1032.1712
"Wed 18th May 2011","2011-05-18 00:00:00",957.43776
"Thu 19th May 2011","2011-05-19 00:00:00",950.35014
"Fri 20th May 2011","2011-05-20 00:00:00",922.211462451
"Sat 21st May 2011","2011-05-21 00:00:00",901.32982
"Sun 22nd May 2011","2011-05-22 00:00:00",887.5146
"Mon 23rd May 2011","2011-05-23 00:00:00",877.2088
"Tue 24th May 2011","2011-05-24 00:00:00",860.13834
"Wed 25th May 2011","2011-05-25 00:00:00",850.4386
"Thu 26th May 2011","2011-05-26 00:00:00",843.20024
"Fri 27th May 2011","2011-05-27 00:00:00",1853.5442
"Sat 28th May 2011","2011-05-28 00:00:00",1379.1464
"Sun 29th May 2011","2011-05-29 00:00:00",1167.3437
"Mon 30th May 2011","2011-05-30 00:00:00",1046.516
"Tue 31st May 2011","2011-05-31 00:00:00",978.82767
